,lat,lon,elevation
429,34.27617045454545,-119.08211818181816,111.0
430,36.86407889455783,-119.60956105442176,140.0
431,47.31644375,-119.630625,598.0
432,35.35057057692308,-120.46414294871794,513.0
433,37.49838095238096,-120.56642927170869,78.0
434,33.87886098412699,-116.34256063492064,291.0
435,32.88248333333333,-115.44741666666664,-36.0
436,32.92121128224206,-117.058744609375,230.0
437,36.1447238377193,-115.03984320175438,523.0
438,35.339845833333335,-114.01671666666668,1096.0
439,33.493766666666666,-113.4000350877193,517.0
440,34.829395100529105,-118.48891957671958,853.0
441,32.92121128224206,-117.058744609375,230.0
442,47.43352377751528,-122.37676919678128,0.0
443,36.45234055555556,-118.95361666666668,875.0
444,34.27617045454545,-119.08211818181816,111.0
445,36.86407889455783,-119.60956105442176,140.0
446,32.88248333333333,-115.44741666666664,-36.0
447,36.86407889455783,-119.60956105442176,140.0
448,32.92121128224206,-117.058744609375,230.0
449,33.493766666666666,-113.4000350877193,517.0
450,35.35057057692308,-120.46414294871794,513.0
451,36.1447238377193,-115.03984320175438,523.0
452,44.1331656547619,-115.62759918981482,1659.0
453,46.44603114668856,-121.189894499179,1501.0
454,42.94744675213676,-112.7508664021164,1324.0
455,38.3482992816092,-111.6842974137931,2395.0
456,40.81883872189153,-112.01718678902115,1287.0
457,36.86407889455783,-119.60956105442176,140.0
458,38.65304617169156,-121.03158908612755,368.0
459,39.57250583333333,-121.67242156862746,46.0
460,38.3482992816092,-111.6842974137931,2395.0
461,35.339845833333335,-114.01671666666668,1096.0
462,35.74986222222222,-111.09601481481482,1496.0
463,44.1331656547619,-115.62759918981482,1659.0
464,47.81525968864469,-118.3377153846154,387.0
465,47.22078544871795,-114.17356346153844,889.0
466,46.44603114668856,-121.189894499179,1501.0
467,47.81525968864469,-118.3377153846154,387.0
468,42.94744675213676,-112.7508664021164,1324.0
469,47.22078544871795,-114.17356346153844,889.0
470,40.81883872189153,-112.01718678902115,1287.0
471,45.43485734693877,-118.93871530612246,794.0
472,43.55137142857143,-118.41857142857144,1695.0
473,46.9769828125,-110.5825,2531.0
474,42.62126659722222,-109.52706597222222,2182.0
475,47.31644375,-119.630625,598.0
476,40.81883872189153,-112.01718678902115,1287.0
477,46.9769828125,-110.5825,2531.0
478,47.81525968864469,-118.3377153846154,387.0
479,46.035314285714286,-108.35314285714288,994.0
480,42.62126659722222,-109.52706597222222,2182.0
481,44.63035,-106.91325,1428.0
482,47.81525968864469,-118.3377153846154,387.0
483,47.31644375,-119.630625,598.0
484,44.844791882910734,-122.7873456336917,152.0
485,45.43485734693877,-118.93871530612246,794.0
486,48.55841238095238,-122.41202607142858,3.0
487,42.62126659722222,-109.52706597222222,2182.0
488,44.63035,-106.91325,1428.0
489,44.17854166666667,-104.29951666666668,1672.0
490,44.63035,-106.91325,1428.0
491,40.81883872189153,-112.01718678902115,1287.0
492,40.59164227272727,-110.51901818181818,2735.0
493,44.17854166666667,-104.29951666666668,1672.0
494,42.228042916666666,-105.72526875,2252.0
495,39.93038182086647,-105.10581710711767,1657.0
496,40.51420333333333,-103.26195185185183,1223.0
497,46.44603114668856,-121.189894499179,1501.0
498,40.81883872189153,-112.01718678902115,1287.0
499,35.339845833333335,-114.01671666666668,1096.0
