Line,ec3,ec3veg,miroc6,mpi,taiesm1
99098,0.7963041984074603,0.8200828727521983,0.8022789137201696,0.8154019514737109,0.7917197699613605
99099,0.7962674023075383,0.8200510659249135,0.8022433917447194,0.8153691794934886,0.7916819866174425
99100,0.7995299241653997,0.8225386569486853,0.8048876995384644,0.8177960265985271,0.7940247840254315
99101,0.799468191247746,0.8224851349962256,0.8048279095060986,0.8177408401140517,0.793961034677881
99102,0.7995299241653997,0.8225386569486853,0.8048876995384644,0.8177960265985271,0.7940247840254315
99106,0.7994063586215558,0.8224315272488163,0.804768023078779,0.8176855650329112,0.7938971821684042
99107,0.7962121423312647,0.8200032992267877,0.8021900453634566,0.8153199632662197,0.7916252439015296
99108,0.7962674023075383,0.8200510659249135,0.8022433917447194,0.8153691794934886,0.7916819866174425
99109,0.7994063586215558,0.8224315272488163,0.804768023078779,0.8176855650329112,0.7938971821684042
99110,0.7994063586215558,0.8224315272488163,0.804768023078779,0.8176855650329112,0.7938971821684042
99111,0.7994063586215558,0.8224315272488163,0.804768023078779,0.8176855650329112,0.7938971821684042
99112,0.7994063586215558,0.8224315272488163,0.804768023078779,0.8176855650329112,0.7938971821684042
99113,0.7994063586215558,0.8224315272488163,0.804768023078779,0.8176855650329112,0.7938971821684042
99114,0.8101616145046979,0.8323307134121963,0.8157626970914093,0.8284887806369288,0.804495798115561
99115,0.8101616145046979,0.8323307134121963,0.8157626970914093,0.8284887806369288,0.804495798115561
99116,0.8101616145046979,0.8323307134121963,0.8157626970914093,0.8284887806369288,0.804495798115561
99117,0.7996530912368305,0.8226454437692868,0.8050069907651359,0.8179061340900268,0.7941519736122872
99118,0.7995444350770229,0.8225512378888907,0.8049017537817635,0.8178089987864787,0.7940397688896979
99119,0.799468191247746,0.8224851349962256,0.8048279095060986,0.8177408401140517,0.793961034677881
99120,0.7995190373623928,0.8225292181291877,0.8048771553569518,0.8177862942415383,0.7940135416326193
99121,0.7995444350770229,0.8225512378888907,0.8049017537817635,0.8178089987864787,0.7940397688896979
99122,0.8080214265663987,0.8295147744184093,0.8140421075904732,0.8256002397613575,0.8021975393564965
99123,0.7996422395638968,0.822636035179527,0.8049964805467197,0.8178964329495862,0.7941407675657214
99124,0.8080214265663987,0.8295147744184093,0.8140421075904732,0.8256002397613575,0.8021975393564965
99125,0.8099083214105598,0.8321114012584753,0.815518118074491,0.8282636759897114,0.8042335992304919
99126,0.8099083214105598,0.8321114012584753,0.815518118074491,0.8282636759897114,0.8042335992304919
99127,0.8098533225412623,0.8320637822756705,0.8154650117537022,0.8282147990453752,0.8041766661396129
99128,0.809894579463016,0.8320995031923196,0.8155048489828362,0.8282514636178027,0.8042193740161929
99129,0.8099083214105598,0.8321114012584753,0.815518118074491,0.8282636759897114,0.8042335992304919
99133,0.7962121423312647,0.8200032992267877,0.8021900453634566,0.8153199632662197,0.7916252439015296
99134,0.7962121423312647,0.8200032992267877,0.8021900453634566,0.8153199632662197,0.7916252439015296
99135,0.796190016210335,0.8199841735673538,0.8021686854902971,0.8153002571900073,0.7916025240547447
99136,0.7962121423312647,0.8200032992267877,0.8021900453634566,0.8153199632662197,0.7916252439015296
99137,0.7962121423312647,0.8200032992267877,0.8021900453634566,0.8153199632662197,0.7916252439015296
99138,0.7962195148940189,0.8200096720358562,0.8021971626131454,0.8153265294706851,0.7916328142928779
99139,0.8164586129391769,0.8364638367119452,0.8223666021313722,0.8330479292249906,0.810620301117761
99140,0.8102331730581294,0.8323926738664625,0.8158317943745332,0.8285523772616313,0.8045698720388873
99141,0.8102331730581294,0.8323926738664625,0.8158317943745332,0.8285523772616313,0.8045698720388873
99142,0.8102331730581294,0.8323926738664625,0.8158317943745332,0.8285523772616313,0.8045698720388873
99143,0.8102331730581294,0.8323926738664625,0.8158317943745332,0.8285523772616313,0.8045698720388873
99144,0.810192299858736,0.8323572828556234,0.81579232698609,0.8285160517094496,0.8045275621309932
99145,0.7961383393843253,0.8199395048241573,0.802118798376668,0.8152542327952584,0.791549460467273
99146,0.832500913895645,0.8551887157204549,0.8394493191295805,0.8486257538988032,0.82560052679406
99147,0.8144434431614916,0.8380284997148576,0.8208385909996202,0.8322787920084663,0.8091122126360015
