time,AVA,AZPS,BANC,BPAT,CISO,CHPD,EPE,IPCO,LDWP,MONT,NEVP,PACE,PACW,PGE,PNM,PSCO,PSEI,SCL,SRP,TEPC,WACM,WALC,AECI,AEC,AVRN,CPLE,CPLW,DEAA,DOPD,DUK,EEI,ERCO,FMPP,FPC,FPL,GCPD,GRID,GRIF,GVL,GWA,HGMA,HST,IID,ISNE,JEA,LGEE,MISO,NSB,NWMT,NYIS,OVEC,PJM,SCEG,SC,SEC,SEPA,SOCO,SPA,SWPP,TAL,TEC,TIDC,TPWR,TVA,WAUW,WWA,YAD,BCHA,CEN,HQT,NBSO,IESO,MHEB,AESO,SPC,GLHB
2030-01-01 23:00:00,1681.063344239224,2487.4285819684533,1771.868305302528,7699.394622973131,23705.54897731997,1082.6668970406436,1661.4566013512133,2166.567255023693,3130.240995007081,1725.1674147453273,3513.2283589390454,5524.2926945975405,2620.866969484574,2695.339653780047,1474.5520464775366,5718.9354301023495,3762.279329018783,1279.1679949914414,3166.5820125639066,1346.229866941988,4453.344234851412,833.1618725970123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-02 00:00:00,1719.464079222459,2564.65256197546,1780.1817642060514,7888.061825665359,23220.28341713301,1109.35503454916,1673.361698662437,2232.764225843819,2966.465126274661,1761.7884991695958,3562.41744596296,5607.537141094681,2655.6072689974794,2711.735093814212,1535.8457387584451,5925.8343785238685,3894.7719047155497,1298.4415104245415,3045.823770894208,1402.7004757153918,4536.385109479456,855.9927109837655,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-02 01:00:00,1806.87855586032,2806.6234878669743,1893.0713852854187,8311.871630141364,23931.36628804315,1150.7850620490865,1753.8147379295242,2358.9910312556026,3000.638932007292,1830.4697586669563,3792.7512387846746,5849.996134876922,2812.4586925014105,2843.625711389693,1688.2480031682207,6336.416749509563,4154.042140187114,1364.1515403529086,3122.7813021952647,1502.795938466519,4706.152728702982,888.2130071690653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-02 02:00:00,1872.8107208035276,3072.431062903974,2067.2268526047974,8698.183276119451,26194.493509128235,1181.741711602646,1815.2934368579888,2440.121739231001,3198.240720965833,1851.034581849168,4081.682293835104,5952.467085869634,2967.937632802981,2996.8027144337248,1768.9133345252742,6397.255096245409,4361.437088499791,1428.9955705607802,3257.7646567822176,1553.975034539049,4738.521478444947,933.3346387251976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-02 03:00:00,1866.5625834814132,3106.2630367001047,2122.024659496523,8718.215487626263,27345.075204256773,1181.3049146042474,1818.713586076932,2419.1492357268203,3242.3600376819195,1818.4239320608056,4128.118123703593,5869.184399663325,2972.949395128974,3002.0992852891613,1750.3342293634928,6245.8905439315,4383.27687177129,1426.7162024003007,3187.747734441305,1552.8877978451874,4688.552965315004,940.7925497979882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-02 04:00:00,1845.8889364636736,3096.9733336654235,2100.285669949526,8658.389077422667,27250.04751109901,1184.388485231912,1806.7754002257052,2392.3964043203,3208.2631450699337,1787.3889817610454,4099.341844650007,5781.44651686365,2946.0086396847355,2965.2850599392323,1735.61264906779,6088.083031685139,4340.880186615118,1411.5761108184424,3157.9649953816224,1527.8128023842023,4648.007565829391,931.3401939605033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-02 05:00:00,1804.0894434545355,3007.092806201409,2055.326801517881,8474.425093521564,26614.46256973642,1174.972889208682,1767.0562795949672,2315.200349577078,3143.982074596688,1724.6510301896756,4030.830575352668,5603.294708340754,2873.286564531658,2895.6683772108063,1669.3574079419693,5805.366104861329,4237.344574438844,1381.174048837808,3071.501351911161,1461.457564249251,4536.932917315775,906.3524002521468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-02 06:00:00,1730.6562111330195,2815.182799236472,1957.7653438947077,8136.840587181441,25450.755302400088,1153.4563156916902,1696.432256423874,2184.5593927136365,3010.1417832371703,1642.740268124281,3892.825813689222,5348.520767141498,2743.103044108284,2746.228235844316,1565.454395068637,5421.396844297476,4059.156137025851,1325.366629360692,2879.5806217599675,1366.8839652700822,4395.486655142494,876.1090890953393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-02 07:00:00,1640.0007609349618,2631.940975906501,1809.7133896620328,7646.562182779236,23713.816583904954,1120.5642930741362,1628.4324220621263,2071.423017525336,2785.914764723538,1577.5530623975253,3716.447568061869,5104.703427970032,2580.3319759626165,2528.058553872351,1476.234203418766,5111.811980016828,3795.1956781366903,1225.1621271883398,2691.169405725685,1298.6739638129898,4330.331701544093,883.368191388719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-02 08:00:00,1568.571979379315,2544.5394360328123,1668.7398478895116,7263.021405403545,21969.77390319944,1102.0047207838702,1583.214294550134,2007.3902844488364,2555.618781294242,1540.2900095653422,3547.5208854671364,4945.897641570104,2432.7134059181653,2329.856285538076,1422.368215677115,4926.905022241092,3554.674807998628,1134.54458026242,2580.0935670550816,1266.1515225900544,4265.936898009297,862.4100854077506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
